000000010010000000000010000100000000000010011011001000000000000000000100000000001100101000101100000000000000000110011001000010001000101100010010000101010010000000000000001000000001000000010100000000000001000010000000011000000111000000000000001010000100010000100010001000000010111110100100000010000000100100010100101000001100001000000000000000000001000000000000001100100010000110101011010000000110100010000010001010000001010100100000100011101100001000000000110000000110000000000000000000000010000000000000000000000000000000000000000001000000000001000100100010000100001100000000100100000010010111111010000000000000011001011010001111001010000000000000000011000000000000000000000000000000010110110000001000000000000111110110000001001011000001110110010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000001000000000000000000000000000110000000000000000000000001000000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000110000000000000010000000000010000000000001000000000000000000000100000110000000000000000000
000000010010000000000010000100000000000010011011001000000000000000000100000000001100101000101100000000000000000110011001000010001000101100010010000101010010000000000000001000000001000000010100000000000001000010000000011000000111000000000000001010000100010000100010001000000010111110100100000010000000100100010100101000001100001000000000000000000001000000000000001100100010000110101011010000000110100010000010001010000001010100100000100011101100001000000000110000000110000000000000000000000010000000000000000000000000000000000000000001000000000001000100100010000100001100000000100100000010010111111010000000000000011001011010001111001010000000000000000011000000000000000000000000000000010110100000001000000000000111110110000001001011000001110110010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000001000000000000000000000000000110000000000000000000000001000000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000110000000000000010000000000010000000000001000000000000000000000100000110000000000000000000
000000010010000000000010000100000000000010011011001000000000000000000100000000001100101000101100000000000000000110011000000010001000101100010010000101010010000000000000001000000001000000010100000000000001000010000000011000000111000000000000001010000100010000100010001000000010111110100100000010000000100100010100101000001100001000000000000000000001000000000000001100100010000110101011010000000110100010000010001010000001010100100000100011101100001000000000110000000110000000000000000000000010000000000000000000000000000000000000000001000000000001000100100010000100001100000000100100000010010111111010000000000000011001011010001111001010000000000000000011000000000000000000000000000000010110100000001000000000000111110110000001001011000001110110010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000001000000000000000000000000000110000000000000000000000001000000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000110000000000000010000000000010000000000001000000000000000000000100000110000000000000000000
000000010010000000000010000100000000000010011011001000000000000000000100000000001100101000101100000000000000000110011000000010001000101100010010000101010010000000000000001000000001000000000100000000000001000010000000011000000111000000000000001010000100010000100010001000000010111110100100000010000000100100010100101000001100001000000000000000000001000000000000001100100010000110101011010000000110100010000010001010000001010100100000100011101100001000000000110000000110000000000000000000000010000000000000000000000000000000000000000001000000000001000100100010000100001100000000100100000010010111111010000000000000011001011010001111001010000000000000000011000000000000000000000000000000010110100000001000000000000111110110000001001011000001110110010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000001000000000000000000000000000110000000000000000000000001000000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000110000000000000010000000000010000000000001000000000000000000000100000110000000000000000000
000000000010000000000010000100000000000010011011001000000000000000000100000000001100101000101100000000000000000110011000000010001000101100010010000101010010000000000000001000000001000000000100000000000001000010000000011000000111000000000000001010000100010000100010001000000010111110100100000010000000100100010100101000001100001000000000000000000001000000000000001100100010000110101011010000000110100010000010001010000001010100100000100011101100001000000000110000000110000000000000000000000010000000000000000000000000000000000000000001000000000001000100100010000100001100000000100100000010010111111010000000000000011001011010001111001010000000000000000011000000000000000000000000000000010110100000001000000000000111110110000001001011000001110110010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000001000000000000000000000000000110000000000000000000000001000000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000110000000000000010000000000010000000000001000000000000000000000100000110000000000000000000
000000000010000000000010000100000000000010011011001000000000000000000100000000001100101000001100000000000000000110011000000010001000101100010010000101010010000000000000001000000001000000000100000000000001000010000000011000000111000000000000001010000100010000100010001000000010111110100100000010000000100100010100101000001100001000000000000000000001000000000000001100100010000110101011010000000110100010000010001010000001010100100000100011101100001000000000110000000110000000000000000000000010000000000000000000000000000000000000000001000000000001000100100010000100001100000000100100000010010111111010000000000000011001011010001111001010000000000000000011000000000000000000000000000000010110100000001000000000000111110110000001001011000001110110010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000001000000000000000000000000000110000000000000000000000001000000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000110000000000000010000000000010000000000001000000000000000000000100000110000000000000000000
000000000010000000000010000100000000000010011011001000000000000000000100000000001100101000001100000000000000000110011000000010001000101100010010000101010010000000000000001000000001000000000100000000000001000010000000011000000111000000000000001010000100010000100010001000000010111110100100000010000000100100010100101000001100001000000000000000000001000000000000001100100010000110101011000000000110100010000010001010000001010100100000100011101100001000000000110000000110000000000000000000000010000000000000000000000000000000000000000001000000000001000100100010000100001100000000100100000010010111111010000000000000011001011010001111001010000000000000000011000000000000000000000000000000010110100000001000000000000111110110000001001011000001110110010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000001000000000000000000000000000110000000000000000000000001000000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000110000000000000010000000000010000000000001000000000000000000000100000110000000000000000000
000000000010000000000010000100000000000010011011001000000000000000000100000000001100101000001100000000000000000110011000000010001000101100010010000101010010000000000000001000000001000000000100000000000001000010000000011000000111000000000000001010000100010000100010001000000010111110100100000010000000100100010100101000001100001000000000000000000001000000000000001100100010000110101011000000000110100010000010001010000001010100100000100011101100001000000000110000000110000000000000000000000010000000000000000000000000000000000000000001000000000001000100100010000100001100000000100100000010010111111010000000000000011001011010000111001010000000000000000011000000000000000000000000000000010110100000001000000000000111110110000001001011000001110110010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000001000000000000000000000000000110000000000000000000000001000000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000110000000000000010000000000010000000000001000000000000000000000100000110000000000000000000
000000000010000000000010000000000000000010011011001000000000000000000100000000001100101000001100000000000000000110011000000010001000101100010010000101010010000000000000001000000001000000000100000000000001000010000000011000000111000000000000001010000100010000100010001000000010111110100100000010000000100100010100101000001100001000000000000000000001000000000000001100100010000110101011000000000110100010000010001010000001010100100000100011101100001000000000110000000110000000000000000000000010000000000000000000000000000000000000000001000000000001000100100010000100001100000000100100000010010111111010000000000000011001011010000111001010000000000000000011000000000000000000000000000000010110100000001000000000000111110110000001001011000001110110010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000001000000000000000000000000000110000000000000000000000001000000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000110000000000000010000000000010000000000001000000000000000000000100000110000000000000000000
